round,accuracy,loss
1,0.12253368503176301,1.5
2,0.14443266136213762,1.2613446228805718
3,0.16571480689857881,1.139753528477389
4,0.18639749597962219,1.0606601717798212
5,0.2064976135589629,1.003110457464633
6,0.22603156899001073,0.9584146563694087
7,0.245015309422174,0.9221822294268966
8,0.2634643328198083,0.8919053362520408
9,0.28139370061446023,0.8660254037844387
10,0.29881805000073297,0.8435119877855236
11,0.31575160588581375,0.8236507301641687
12,0.33220819250241673,0.8059274488676564
13,0.3482012446946241,0.7899605817718899
14,0.36374381888583684,0.7754597309357558
15,0.37884860373779006,0.7621991222319221
16,0.3935279305093353,0.75
17,0.40779378312344505,0.7387185907581786
18,0.4216578079506599,0.7282376575609851
19,0.43513132331696347,0.718460438165362
20,0.4482253287438486,0.7093062067523819
21,0.4609505139281165,0.7007069665923001
22,0.47331726746874314,0.6926049464161539
23,0.48533568534793214,0.6849506782450969
24,0.4970155791732841,0.6777015027073836
25,0.508366484187805,0.6708203932499369
26,0.5193976670542975,0.6642750214037211
27,0.5301181334204882,0.6580370064762463
28,0.5405366352710674,0.6520813079174872
29,0.5506616780726418,0.646385729188359
30,0.5605015277174363,0.640930509594351
31,0.5700642172714113,0.6356979861225325
32,0.5793575535323042,0.6306723114402859
33,0.5883891234029504,0.625839217291726
34,0.5971663000850872,0.621185814849828
35,0.6056962490986948,0.6167004253507795
36,0.6139859341317904,0.6123724356957946
37,0.6220421227254505,0.6081921747581548
38,0.6298713917987031,0.604150806954866
39,0.6374801330177988,0.6002402402883749
40,0.6448745580142454,0.596453046575288
41,0.6520607034558659,0.5927823919866072
42,0.6590444359750187,0.5892219763507696
43,0.6658314569580059,0.5857659799342742
44,0.6724273071995748,0.5824090166283349
45,0.6788373714263185,0.5791460926441345
46,0.6850668826926636,0.5759725699619024
47,0.6911209266530367,0.57288413389643
48,0.6970044457136955,0.5698767642386945
49,0.7027222430676151,0.5669467095138409
50,0.7082789866157241,0.564090463962959
51,0.7136792127776886,0.5613047469123187
52,0.7189273301953607,0.5585864842409736
53,0.7240276233319084,0.555932791697477
54,0.7289842559695704,0.5533409598501609
55,0.7338012746088882,0.5508084404840388
56,0.738482611772193,0.5483328342817686
57,0.7430320892140408,0.5459118796469214
58,0.7474534210412218,0.5435434425456495
59,0.7517502167448843,0.541225507258161
60,0.7559259841472568,0.5389561679446264
61,0.7599841322653654,0.5367336209415393
62,0.763927974094092,0.5345561577144432
63,0.7677607293108389,0.532422158401508
64,0.7714855269040134,0.5303300858899106
65,0.7751054077274734,0.5282784803734853
66,0.7786233269830228,0.5262659543458028
67,0.7820421566329827,0.5242911879878268
68,0.7853646877448057,0.522352924913678
69,0.7885936327696511,0.5204499682418865
70,0.7917316277567781,0.5185811769629115
71,0.7947812345055661,0.5167454625767091
72,0.7977449426569193,0.5149417859767794
73,0.8006251717257616,0.5131691545594822
74,0.8034242730762831,0.5114266195394931
75,0.8061445318415489,0.5097132734541368
76,0.8087881687890378,0.5080282478409857
77,0.8113573421336355,0.5063707110745895
78,0.8138541492995593,0.5047398663495227
79,0.8162806286326555,0.5031349497981186
80,0.8186387610644668,0.5015552287323165
81,0.8209304717294258,0.5
82,0.8231576315364999,0.49846858844706027
83,0.8253220586965638,0.4969603454771852
84,0.827425520206754,0.4954746477020711
85,0.8294697332930102,0.494010895675377
86,0.8314563668119872,0.4925685127043104
87,0.8333870426134764,0.4911469437332414
88,0.8352633368644542,0.48974565429420786
89,0.8370867813358338,0.48836412951959424
90,0.8388588646529748,0.4870018732126484
91,0.8405810335109676,0.4856584069718464
92,0.8422546938556885,0.48433326936543303
93,0.8438812120315868,0.48302601515275106
94,0.8454619158971424,0.48173621454923704
95,0.8469980959089044,0.48046345253219797
96,0.8484910061749951,0.47920732818470435
97,0.8499418654789397,0.4779674540751329
98,0.8513518582746585,0.4767434556700778
99,0.8527221356534328,0.4755349707785146
100,0.8540538162836329,0.4743416490252569
101,0.855347987323978,0.47316315135188575
102,0.8566057053110727,0.4719991495434624
103,0.8578279970219425,0.4708493257794535
104,0.8590158603122751,0.46971337220741016
105,0.8601702649310513,0.4685909905380384
106,0.8612921533122292,0.4674818916603984
107,0.8623824413441291,0.46638579527605073
108,0.8634420191171482,0.4653024295510498
109,0.8644717516504125,0.4642315307847573
110,0.8654724795979623,0.46317284309451723
111,0.8664450199350464,0.46212611811529575
112,0.8673901666250848,0.4610911147134483
113,0.8683086912678456,0.4600675987138297
114,0.869201343729364,0.4590553426395135
115,0.870068852754119,0.4580541254634332
116,0.8709119265599665,0.4570637323713
117,0.8717312534163146,0.456083954535194
118,0.872527502206014,0.45511458889726086
119,0.8733013229714209,0.4541554379629815
120,0.8740533474450793,0.4532063096035152
121,0.8747841895654558,0.45226701686664544
122,0.8754944459781466,0.4513373777958864
123,0.8761846965229683,0.4504172152573348
124,0.8768555047073273,0.4495063567738745
125,0.8775074181662577,0.44860463436636616
126,0.8781409691094985,0.4477118844014734
127,0.8787566747559812,0.44682794744579885
128,0.8793550377560763,0.4459526681260204
129,0.8799365466019478,0.4450858949947362
130,0.8805016760263492,0.4442274804017437
131,0.8810508873901861,0.4433772803704916
132,0.8815846290591622,0.4425351544794606
133,0.8821033367698171,0.441700965748239
134,0.8826074339852528,0.44087458052807493
135,0.8830973322408409,0.4400558683966967
136,0.8835734314801926,0.4392447020572046
137,0.8840361203816651,0.43844095724084814
138,0.8844857766756709,0.437644512613512
139,0.8849227674530494,0.4368552496857437
140,0.885347449464754,0.4360730527261645
141,0.8857601694130954,0.4352978086781127
142,0.8861612642347841,0.43452940707937715
143,0.8865510613759982,0.4337677399848857
144,0.8869298790597041,0.43301270189221935
145,0.8872980265454488,0.43226418966983016
146,0.8876558043818321,0.431522102487848
147,0.8880035046518698,0.4307863417513635
148,0.8883414112114446,0.43005681103608506
149,0.8886697999210398,0.4293334160262675
150,0.8889889388709474,0.4286160644548199
151,0.8892990886001318,0.4279046660455
152,0.8896005023089287,0.4271991324571105
153,0.8898934260657526,0.42649937722961534
154,0.8901780990079833,0.4258053157320967
155,0.8904547535371924,0.4251168651124797
156,0.8907236155088717,0.4244339442489526
157,0.8909849044168175,0.4237564737030161
158,0.8912388335723208,0.42308437567409557
159,0.8914856102783111,0.4224175739556564
